EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-09-2010
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://eca.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station ISRAEL, JERUSALEM CENTRAL (STAID: 132).
Blended and updated with sources: 100477 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100477,19520330,    0,    0
100477,19520331,    0,    0
100477,19520401,    0,    0
100477,19520402,    0,    0
100477,19520403,    0,    0
100477,19520404,    0,    0
100477,19520405,    0,    0
100477,19520406,    0,    0
100477,19520407,    0,    0
100477,19520408,    0,    0
100477,19520409,    0,    0
100477,19520410,    5,    0
100477,19520411,   51,    0
100477,19520412,   59,    0
100477,19520413,    0,    0
100477,19520414,    0,    0
100477,19520415,    0,    0
100477,19520416,    0,    0
100477,19520417,    0,    0
100477,19520418,    0,    0
100477,19520419,    0,    0
100477,19520420,    0,    0
100477,19520421,    0,    0
100477,19520422,    0,    0
100477,19520423,    0,    0
100477,19520424,    0,    0
100477,19520425,    0,    0
100477,19520426,    0,    0
100477,19520427,    0,    0
100477,19520428,    0,    0
100477,19520429,    0,    0
100477,19520430,    0,    0
100477,19520501,    0,    0
100477,19520502,    0,    0
100477,19520503,    0,    0
100477,19520504,    0,    0
100477,19520505,    0,    0
100477,19520506,    0,    0
100477,19520507,    0,    0
100477,19520508,    0,    0
100477,19520509,    0,    0
100477,19520510,    0,    0
100477,19520511,    0,    0
100477,19520512,    0,    0
100477,19520513,    0,    0
100477,19520514,    0,    0
100477,19520515,    0,    0
100477,19520516,    0,    0
100477,19520517,    0,    0
100477,19520518,    0,    0
100477,19520519,    0,    0
100477,19520520,    0,    0
100477,19520521,    0,    0
100477,19520522,    0,    0
100477,19520523,    0,    0
100477,19520524,    0,    0
100477,19520525,    0,    0
100477,19520526,    0,    0
100477,19520527,    0,    0
100477,19520528,    0,    0
100477,19520529,    0,    0
100477,19520530,    0,    0
100477,19520531,    0,    0
100477,19520601,    0,    0
100477,19520602,    0,    0
100477,19520603,    0,    0
100477,19520604,    0,    0
100477,19520605,    0,    0
100477,19520606,    0,    0
100477,19520607,    0,    0
100477,19520608,    0,    0
100477,19520609,    0,    0
100477,19520610,    0,    0
100477,19520611,    0,    0
100477,19520612,    0,    0
100477,19520613,    0,    0
100477,19520614,    0,    0
100477,19520615,    0,    0
100477,19520616,    0,    0
100477,19520617,    0,    0
100477,19520618,    0,    0
100477,19520619,    0,    0
100477,19520620,    0,    0
100477,19520621,    0,    0
100477,19520622,    0,    0
100477,19520623,    0,    0
100477,19520624,    0,    0
100477,19520625,    0,    0
100477,19520626,    0,    0
100477,19520627,    0,    0
100477,19520628,    0,    0
100477,19520629,    0,    0
100477,19520630,    0,    0
100477,19520701,    0,    0
100477,19520702,    0,    0
100477,19520703,    0,    0
100477,19520704,    0,    0
100477,19520705,    0,    0
100477,19520706,    0,    0
100477,19520707,    0,    0
100477,19520708,    0,    0
100477,19520709,    0,    0
100477,19520710,    0,    0
100477,19520711,    0,    0
100477,19520712,    0,    0
100477,19520713,    0,    0
100477,19520714,    0,    0
100477,19520715,    0,    0
100477,19520716,    0,    0
100477,19520717,    0,    0
100477,19520718,    0,    0
100477,19520719,    0,    0
100477,19520720,    0,    0
100477,19520721,    0,    0
100477,19520722,    0,    0
100477,19520723,    0,    0
100477,19520724,    0,    0
100477,19520725,    0,    0
100477,19520726,    0,    0
100477,19520727,    0,    0
100477,19520728,    0,    0
100477,19520729,    0,    0
100477,19520730,    0,    0
100477,19520731,    0,    0
100477,19520801,    0,    0
100477,19520802,    0,    0
100477,19520803,    0,    0
100477,19520804,    0,    0
100477,19520805,    0,    0
100477,19520806,    0,    0
100477,19520807,    0,    0
100477,19520808,    0,    0
100477,19520809,    0,    0
100477,19520810,    0,    0
100477,19520811,    0,    0
100477,19520812,    0,    0
100477,19520813,    0,    0
100477,19520814,    0,    0
100477,19520815,    0,    0
100477,19520816,    0,    0
100477,19520817,    0,    0
100477,19520818,    0,    0
100477,19520819,    0,    0
100477,19520820,    0,    0
100477,19520821,    0,    0
100477,19520822,    0,    0
100477,19520823,    0,    0
100477,19520824,    0,    0
100477,19520825,    0,    0
100477,19520826,    0,    0
100477,19520827,    0,    0
100477,19520828,    0,    0
100477,19520829,    0,    0
100477,19520830,    0,    0
100477,19520831,    0,    0
100477,19520901,    0,    0
100477,19520902,    0,    0
100477,19520903,    0,    0
100477,19520904,    0,    0
100477,19520905,    0,    0
100477,19520906,    0,    0
100477,19520907,    0,    0
100477,19520908,    0,    0
100477,19520909,    0,    0
100477,19520910,    0,    0
100477,19520911,    0,    0
100477,19520912,    0,    0
100477,19520913,    0,    0
100477,19520914,    0,    0
100477,19520915,    0,    0
100477,19520916,    0,    0
100477,19520917,    0,    0
100477,19520918,    0,    0
100477,19520919,    0,    0
100477,19520920,    0,    0
100477,19520921,    0,    0
100477,19520922,    0,    0
100477,19520923,    0,    0
100477,19520924,    0,    0
100477,19520925,    0,    0
100477,19520926,    0,    0
100477,19520927,    0,    0
100477,19520928,    0,    0
100477,19520929,    0,    0
100477,19520930,    0,    0
100477,19521001,    0,    0
100477,19521002,    0,    0
100477,19521003,    0,    0
100477,19521004,    0,    0
100477,19521005,    0,    0
100477,19521006,    0,    0
100477,19521007,    0,    0
100477,19521008,    0,    0
100477,19521009,    0,    0
100477,19521010,    0,    0
100477,19521011,    0,    0
100477,19521012,    0,    0
100477,19521013,    0,    0
100477,19521014,    0,    0
100477,19521015,    0,    0
100477,19521016,    0,    0
100477,19521017,    0,    0
100477,19521018,    0,    0
100477,19521019,    0,    0
100477,19521020,    0,    0
100477,19521021,    0,    0
100477,19521022,    0,    0
100477,19521023,    0,    0
100477,19521024,    0,    0
100477,19521025,    0,    0
100477,19521026,    0,    0
100477,19521027,    0,    0
100477,19521028,   11,    0
100477,19521029,   51,    0
100477,19521030,    0,    0
100477,19521031,    0,    0
100477,19521101,    0,    0
100477,19521102,    0,    0
100477,19521103,    0,    0
100477,19521104,    0,    0
100477,19521105,   10,    0
100477,19521106,    0,    0
100477,19521107,    0,    0
100477,19521108,    0,    0
100477,19521109,  105,    0
100477,19521110,    0,    0
100477,19521111,    0,    0
100477,19521112,    0,    0
100477,19521113,    0,    0
100477,19521114,    0,    0
100477,19521115,    0,    0
100477,19521116,    0,    0
100477,19521117,    0,    0
100477,19521118,    0,    0
100477,19521119,    0,    0
100477,19521120,    0,    0
100477,19521121,    0,    0
100477,19521122,   22,    0
100477,19521123,   22,    0
100477,19521124,    0,    0
100477,19521125,    0,    0
100477,19521126,    0,    0
100477,19521127,    0,    0
100477,19521128,    0,    0
100477,19521129,    0,    0
100477,19521130,    0,    0
100477,19521201,    0,    0
100477,19521202,    0,    0
100477,19521203,    0,    0
100477,19521204,    0,    0
100477,19521205,    0,    0
100477,19521206,    0,    0
100477,19521207,    0,    0
100477,19521208,   13,    0
100477,19521209,    0,    0
100477,19521210,    0,    0
100477,19521211,   43,    0
100477,19521212,    9,    0
100477,19521213,    0,    0
100477,19521214,    0,    0
100477,19521215,    0,    0
100477,19521216,   35,    0
100477,19521217,   37,    0
100477,19521218,    0,    0
100477,19521219,    0,    0
100477,19521220,    0,    0
100477,19521221,    0,    0
100477,19521222,    0,    0
100477,19521223,    0,    0
100477,19521224,    0,    0
100477,19521225,   19,    0
100477,19521226,   35,    0
100477,19521227,    0,    0
100477,19521228,    0,    0
100477,19521229,    0,    0
100477,19521230,    0,    0
100477,19521231,    0,    0
100477,19530101,    0,    0
100477,19530102,    0,    0
100477,19530103,    0,    0
100477,19530104,    0,    0
100477,19530105,   75,    0
100477,19530106,   83,    0
100477,19530107,    0,    0
100477,19530108,    0,    0
100477,19530109,  220,    0
100477,19530110,    0,    0
100477,19530111,    0,    0
100477,19530112,    0,    0
100477,19530113,   57,    0
100477,19530114,  149,    0
100477,19530115,    0,    0
100477,19530116,    0,    0
100477,19530117,    0,    0
100477,19530118,    7,    0
100477,19530119,    1,    0
100477,19530120,    0,    0
100477,19530121,  233,    0
100477,19530122,   91,    0
100477,19530123,   36,    0
100477,19530124,    0,    0
100477,19530125,    0,    0
100477,19530126,    0,    0
100477,19530127,    0,    0
100477,19530128,    0,    0
100477,19530129,    0,    0
100477,19530130,    0,    0
100477,19530131,    0,    0
100477,19530201,    0,    0
100477,19530202,    0,    0
100477,19530203,   88,    0
100477,19530204,   60,    0
100477,19530205,    0,    0
100477,19530206,    0,    0
100477,19530207,  204,    0
100477,19530208,  136,    0
100477,19530209,    0,    0
100477,19530210,    0,    0
100477,19530211,    0,    0
100477,19530212,    0,    0
100477,19530213,    0,    0
100477,19530214,    6,    0
100477,19530215,    0,    0
100477,19530216,  107,    0
100477,19530217,   72,    0
100477,19530218,    7,    0
100477,19530219,    0,    0
100477,19530220,    0,    0
100477,19530221,  190,    0
100477,19530222,  143,    0
100477,19530223,    0,    0
100477,19530224,    0,    0
100477,19530225,    2,    0
100477,19530226,  348,    0
100477,19530227,  205,    0
100477,19530228,  109,    0
100477,19530301,  192,    0
100477,19530302,  374,    0
100477,19530303,   17,    0
100477,19530304,    0,    0
100477,19530305,  297,    0
100477,19530306,    0,    0
100477,19530307,    0,    0
100477,19530308,    0,    0
100477,19530309,    2,    0
100477,19530310,  105,    0
100477,19530311,    3,    0
100477,19530312,    4,    0
100477,19530313,    0,    0
100477,19530314,    0,    0
100477,19530315,    0,    0
100477,19530316,    2,    0
100477,19530317,  132,    0
100477,19530318,  233,    0
100477,19530319,  110,    0
100477,19530320,   70,    0
100477,19530321,   92,    0
100477,19530322,   67,    0
100477,19530323,    0,    0
100477,19530324,    0,    0
100477,19530325,    0,    0
100477,19530326,    0,    0
100477,19530327,    0,    0
100477,19530328,    1,    0
100477,19530329,  216,    0
100477,19530330,   17,    0
100477,19530331,    0,    0
100477,19530401,    0,    0
100477,19530402,    0,    0
100477,19530403,    0,    0
100477,19530404,    0,    0
100477,19530405,    0,    0
100477,19530406,    0,    0
100477,19530407,    7,    0
100477,19530408,    0,    0
100477,19530409,    0,    0
100477,19530410,    0,    0
100477,19530411,    0,    0
100477,19530412,    0,    0
100477,19530413,    0,    0
100477,19530414,    0,    0
100477,19530415,    0,    0
100477,19530416,    0,    0
100477,19530417,    0,    0
100477,19530418,    0,    0
100477,19530419,    0,    0
100477,19530420,    0,    0
100477,19530421,    0,    0
100477,19530422,    0,    0
100477,19530423,    0,    0
100477,19530424,    0,    0
100477,19530425,    0,    0
100477,19530426,    0,    0
100477,19530427,    0,    0
100477,19530428,    0,    0
100477,19530429,    0,    0
100477,19530430,    0,    0
100477,19530501,    0,    0
100477,19530502,    0,    0
100477,19530503,    0,    0
100477,19530504,    0,    0
100477,19530505,    0,    0
100477,19530506,    0,    0
100477,19530507,    0,    0
100477,19530508,    0,    0
100477,19530509,    0,    0
100477,19530510,    0,    0
100477,19530511,    0,    0
100477,19530512,    0,    0
100477,19530513,    0,    0
100477,19530514,    0,    0
100477,19530515,    0,    0
100477,19530516,    0,    0
100477,19530517,    0,    0
100477,19530518,    0,    0
100477,19530519,    0,    0
100477,19530520,    0,    0
100477,19530521,    0,    0
100477,19530522,    0,    0
100477,19530523,    0,    0
100477,19530524,    0,    0
100477,19530525,    0,    0
100477,19530526,    0,    0
100477,19530527,    0,    0
100477,19530528,    0,    0
100477,19530529,    0,    0
100477,19530530,    0,    0
100477,19530531,    0,    0
100477,19530601,    0,    0
100477,19530602,    0,    0
100477,19530603,    0,    0
100477,19530604,    0,    0
100477,19530605,    0,    0
100477,19530606,    0,    0
100477,19530607,    0,    0
100477,19530608,    0,    0
100477,19530609,    0,    0
100477,19530610,    0,    0
100477,19530611,    0,    0
100477,19530612,    0,    0
100477,19530613,    0,    0
100477,19530614,    0,    0
100477,19530615,    0,    0
100477,19530616,    0,    0
100477,19530617,    0,    0
100477,19530618,    0,    0
100477,19530619,    0,    0
100477,19530620,    0,    0
100477,19530621,    0,    0
100477,19530622,    0,    0
100477,19530623,    0,    0
100477,19530624,    0,    0
100477,19530625,    0,    0
100477,19530626,    0,    0
100477,19530627,    0,    0
100477,19530628,    0,    0
100477,19530629,    0,    0
100477,19530630,    0,    0
100477,19530701,    0,    0
100477,19530702,    0,    0
100477,19530703,    0,    0
100477,19530704,    0,    0
100477,19530705,    0,    0
100477,19530706,    0,    0
100477,19530707,    0,    0
100477,19530708,    0,    0
100477,19530709,    0,    0
100477,19530710,    0,    0
100477,19530711,    0,    0
100477,19530712,    0,    0
100477,19530713,    0,    0
100477,19530714,    0,    0
100477,19530715,    0,    0
100477,19530716,    0,    0
100477,19530717,    0,    0
100477,19530718,    0,    0
100477,19530719,    0,    0
100477,19530720,    0,    0
100477,19530721,    0,    0
100477,19530722,    0,    0
100477,19530723,    0,    0
100477,19530724,    0,    0
100477,19530725,    0,    0
100477,19530726,    0,    0
100477,19530727,    0,    0
100477,19530728,    0,    0
100477,19530729,    0,    0
100477,19530730,    0,    0
100477,19530731,    0,    0
100477,19530801,    0,    0
100477,19530802,    0,    0
100477,19530803,    0,    0
100477,19530804,    0,    0
100477,19530805,    0,    0
100477,19530806,    0,    0
100477,19530807,    0,    0
100477,19530808,    0,    0
100477,19530809,    0,    0
100477,19530810,    0,    0
100477,19530811,    0,    0
100477,19530812,    0,    0
100477,19530813,    0,    0
100477,19530814,    0,    0
100477,19530815,    0,    0
100477,19530816,    0,    0
100477,19530817,    0,    0
100477,19530818,    0,    0
100477,19530819,    0,    0
100477,19530820,    0,    0
100477,19530821,    0,    0
100477,19530822,    0,    0
100477,19530823,    0,    0
100477,19530824,    0,    0
100477,19530825,    0,    0
100477,19530826,    0,    0
100477,19530827,    0,    0
100477,19530828,    0,    0
100477,19530829,    0,    0
100477,19530830,    0,    0
100477,19530831,    0,    0
100477,19530901,    0,    0
100477,19530902,    0,    0
100477,19530903,    0,    0
100477,19530904,    0,    0
100477,19530905,    0,    0
100477,19530906,    0,    0
100477,19530907,    0,    0
100477,19530908,    0,    0
100477,19530909,    0,    0
100477,19530910,    0,    0
100477,19530911,    0,    0
100477,19530912,    0,    0
100477,19530913,    0,    0
100477,19530914,    0,    0
100477,19530915,    0,    0
100477,19530916,    0,    0
100477,19530917,    0,    0
100477,19530918,    0,    0
100477,19530919,    0,    0
100477,19530920,    0,    0
100477,19530921,    0,    0
100477,19530922,    0,    0
100477,19530923,    0,    0
100477,19530924,    0,    0
100477,19530925,    0,    0
100477,19530926,    0,    0
100477,19530927,    0,    0
100477,19530928,    0,    0
100477,19530929,    0,    0
100477,19530930,    0,    0
100477,19531001,    0,    0
100477,19531002,    0,    0
100477,19531003,    0,    0
100477,19531004,    0,    0
100477,19531005,    0,    0
100477,19531006,    0,    0
100477,19531007,    0,    0
100477,19531008,    0,    0
100477,19531009,    0,    0
100477,19531010,    0,    0
100477,19531011,    0,    0
100477,19531012,    0,    0
100477,19531013,    0,    0
100477,19531014,    0,    0
100477,19531015,    0,    0
100477,19531016,    0,    0
100477,19531017,    0,    0
100477,19531018,    0,    0
100477,19531019,    0,    0
100477,19531020,    0,    0
100477,19531021,    0,    0
100477,19531022,    0,    0
100477,19531023,    0,    0
100477,19531024,    0,    0
100477,19531025,    0,    0
100477,19531026,    0,    0
100477,19531027,    0,    0
100477,19531028,    0,    0
100477,19531029,    0,    0
100477,19531030,    0,    0
100477,19531031,    0,    0
100477,19531101,    0,    0
100477,19531102,    0,    0
100477,19531103,    0,    0
100477,19531104,    0,    0
100477,19531105,    0,    0
100477,19531106,    0,    0
100477,19531107,    0,    0
100477,19531108,    0,    0
100477,19531109,    3,    0
100477,19531110,    0,    0
100477,19531111,    0,    0
100477,19531112,   33,    0
100477,19531113,   63,    0
100477,19531114,    3,    0
100477,19531115,   23,    0
100477,19531116,  389,    0
100477,19531117,  884,    0
100477,19531118,  160,    0
100477,19531119,    4,    0
100477,19531120,    0,    0
100477,19531121,    0,    0
100477,19531122,   80,    0
100477,19531123,   33,    0
100477,19531124,   13,    0
100477,19531125,    0,    0
100477,19531126,    0,    0
100477,19531127,    0,    0
100477,19531128,    0,    0
100477,19531129,    0,    0
100477,19531130,    5,    0
100477,19531201,    0,    0
100477,19531202,    0,    0
100477,19531203,    0,    0
100477,19531204,    0,    0
100477,19531205,    0,    0
100477,19531206,    0,    0
100477,19531207,    0,    0
100477,19531208,    0,    0
100477,19531209,    0,    0
100477,19531210,    0,    0
100477,19531211,    0,    0
100477,19531212,  159,    0
100477,19531213,   10,    0
100477,19531214,   14,    0
100477,19531215,  135,    0
100477,19531216,  383,    0
100477,19531217,  250,    0
100477,19531218,  124,    0
100477,19531219,    0,    0
100477,19531220,   66,    0
100477,19531221,    1,    0
100477,19531222,   97,    0
100477,19531223,    0,    0
100477,19531224,    0,    0
100477,19531225,    0,    0
100477,19531226,    0,    0
100477,19531227,    3,    0
100477,19531228,   47,    0
100477,19531229,   54,    0
100477,19531230,    0,    0
100477,19531231,   63,    0
100477,19540101,  118,    0
100477,19540102,    0,    0
100477,19540103,    0,    0
100477,19540104,    0,    0
100477,19540105,    0,    0
100477,19540106,   12,    0
100477,19540107,    0,    0
100477,19540108,    0,    0
100477,19540109,    0,    0
100477,19540110,   20,    0
100477,19540111,    0,    0
100477,19540112,    0,    0
100477,19540113,    0,    0
100477,19540114,    0,    0
100477,19540115,    0,    0
100477,19540116,    0,    0
100477,19540117,   13,    0
100477,19540118,  152,    0
100477,19540119,  149,    0
100477,19540120,    2,    0
100477,19540121,    0,    0
100477,19540122,    0,    0
100477,19540123,    0,    0
100477,19540124,    0,    0
100477,19540125,   54,    0
100477,19540126,    0,    0
100477,19540127,    0,    0
100477,19540128,    0,    0
100477,19540129,    0,    0
100477,19540130,    0,    0
100477,19540131,    0,    0
100477,19540201,    0,    0
100477,19540202,    0,    0
100477,19540203,    6,    0
100477,19540204,    0,    0
100477,19540205,   16,    0
100477,19540206,  145,    0
100477,19540207,  510,    0
100477,19540208,   48,    0
100477,19540209,    3,    0
100477,19540210,    0,    0
100477,19540211,    0,    0
100477,19540212,  110,    0
100477,19540213,  144,    0
100477,19540214,    0,    0
100477,19540215,    0,    0
100477,19540216,    0,    0
100477,19540217,  147,    0
100477,19540218,    0,    0
100477,19540219,    0,    0
100477,19540220,    0,    0
100477,19540221,   49,    0
100477,19540222,    0,    0
100477,19540223,   40,    0
100477,19540224,   96,    0
100477,19540225,   17,    0
100477,19540226,    0,    0
100477,19540227,    0,    0
100477,19540228,    0,    0
